100,200,300,400,500,600,700,800,900,1000
22.49999999999999,44.99999999999999,67.49999999999999,90.0,112.49999999999999,134.99999999999997,157.49999999999997,179.99999999999997,202.49999999999997,224.99999999999997
22.499999999999993,44.99999999999999,67.49999999999997,89.99999999999999,112.5,135.0,157.50000000000003,180.0,202.49999999999997,224.99999999999997
22.49999999999999,45.00000000000001,67.5,90.0,112.5,134.99999999999997,157.5,180.0,202.49999999999997,224.99999999999997
22.499999999999993,43.85000000000001,67.5,90.0,112.49999999999999,135.0,157.49999999999997,180.0,202.49999999999997,225.0
22.49999999999999,44.99999999999999,67.5,89.99999999999999,112.49999999999999,134.99999999999997,157.5,179.99999999999997,202.5,225.0
22.499999999999993,44.99999999999999,67.49999999999999,89.99999999999999,112.5,135.0,157.5,180.0,202.5,224.99999999999997
20.449999999999992,44.999999999999986,67.5,90.0,112.5,134.99999999999997,157.5,180.0,202.49999999999997,224.99999999999997
22.49999999999999,45.0,67.49999999999999,89.99999999999999,112.5,134.99999999999997,157.49999999999997,180.0,202.49999999999997,225.0
22.49999999999999,44.999999999999986,67.49999999999999,90.00000000000001,112.49999999999999,135.0,157.5,179.99999999999997,202.49999999999997,225.0
22.499999999999993,44.99999999999999,67.49999999999999,90.0,112.50000000000001,135.0,157.5,180.00000000000003,202.5,225.0
22.49999999999999,44.99999999999999,67.5,89.99999999999999,112.49999999999999,134.99999999999997,157.5,180.0,202.49999999999997,224.99999999999997
22.49999999999999,44.99999999999999,67.49999999999999,90.0,112.49999999999997,135.0,157.5,180.0,202.5,225.0
21.749999999999993,44.99999999999999,67.49999999999999,89.99999999999999,112.49999999999999,135.0,157.5,179.99999999999997,202.49999999999997,224.99999999999997
22.499999999999996,44.99999999999999,67.5,90.0,112.5,135.0,157.5,179.99999999999997,202.5,225.0
19.849999999999994,44.99999999999999,67.49999999999997,90.0,112.49999999999999,134.99999999999997,157.5,180.0,202.5,225.0
22.499999999999993,44.99999999999999,67.49999999999999,89.99999999999999,112.49999999999999,135.0,157.5,179.99999999999997,202.49999999999997,224.99999999999997
22.55,44.99999999999999,67.49999999999999,90.0,112.5,134.99999999999997,157.49999999999997,180.0,202.50000000000003,225.00000000000003
22.499999999999993,44.99999999999999,67.49999999999997,89.99999999999999,112.49999999999999,134.99999999999997,157.5,180.0,202.5,225.0
20.59999999999999,44.99999999999999,67.5,89.99999999999999,112.5,135.0,157.5,180.0,202.5,224.99999999999997
19.849999999999987,45.0,67.5,89.99999999999999,112.5,134.99999999999997,157.49999999999997,179.99999999999997,202.49999999999997,224.99999999999997
22.149999999999988,44.99999999999999,67.49999999999997,90.0,112.5,134.99999999999997,157.5,180.0,202.49999999999997,225.0
22.499999999999993,45.0,67.49999999999999,90.0,112.5,134.99999999999997,157.49999999999997,180.0,202.5,225.0
21.849999999999998,44.99999999999999,67.49999999999999,89.99999999999999,112.5,135.0,157.49999999999997,180.0,202.49999999999997,225.0
22.499999999999996,44.99999999999999,67.49999999999999,90.0,112.49999999999999,135.0,157.49999999999997,180.0,202.5,225.0
22.499999999999993,44.99999999999999,67.50000000000001,89.99999999999999,112.50000000000001,135.0,157.5,179.99999999999997,202.5,225.0
22.499999999999993,44.999999999999986,67.50000000000001,89.99999999999997,112.49999999999999,135.0,157.5,180.0,202.49999999999997,225.0
22.49999999999999,44.99999999999999,67.5,90.0,112.49999999999999,134.99999999999997,157.5,180.0,202.49999999999997,224.99999999999997
22.499999999999993,44.99999999999999,67.49999999999999,89.99999999999999,112.49999999999999,134.99999999999997,157.5,180.0,202.5,225.0
22.499999999999996,44.99999999999999,67.49999999999999,90.0,112.5,135.0,157.49999999999997,180.0,202.5,225.0
22.499999999999993,44.99999999999999,67.49999999999999,90.0,112.5,135.0,157.5,180.0,202.5,225.0
22.499999999999996,44.99999999999999,67.49999999999999,89.99999999999999,112.49999999999999,135.0,157.5,180.0,202.5,225.0
22.499999999999993,45.0,67.5,89.99999999999999,112.49999999999999,135.0,157.5,180.0,202.5,225.0
17.799999999999997,44.99999999999999,67.49999999999999,89.99999999999999,112.49999999999997,135.0,157.5,180.0,202.5,225.0
